Leptographium clavigerum	Graphiocladiella clavigera H.P. Upadhyay, A Monograph of Ceratocystis and Ceratocystiopsis: 138 (1981) [MB#115963]	488912	(H.P. Upadhyay) T.C. Harr., Six & McNew	2003	Legitimate
Leptographium conjunctum	Leptographium conjunctum Paciura, Z.W. de Beer & M.J. Wingf., Persoonia 25: 99 (2010) [MB#516733]	516733	Paciura, Z.W. de Beer & M.J. Wingf.	2010	Legitimate
Leptographium conplurium	Leptographium conplurium M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 103 (2019) [MB#823572]	823572	M.L. Yin, Z.W. de Beer & M.J. Wingf.	2019	Legitimate
Leptographium costaricense	Chloridium costaricense (G. Weber, Spaaij & M.J. Wingf.) Réblová & Hern.-Restr., Stud. Mycol. 103: 188 (2022) [MB#846727]	415055	G. Weber, Spaaij & M.J. Wingf.	1996	Legitimate
Leptographium crassivaginatum	Leptographium crassivaginatum (H.D. Griffin) M.J. Wingf., Trans. Brit. Mycol. Soc. 85 (1): 92 (1985) [MB#105450]	105450	(H.D. Griffin) M.J. Wingf.	1985	Legitimate
Leptographium cucullatum	Leptographium cucullatum (H. Solheim) M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 103 (2019) [MB#831546]	831546	(H. Solheim) M.L. Yin, Z.W. de Beer & M.J. Wingf.	2019	Legitimate
Leptographium curviconidium	Grosmannia curviconidia (Paciura, Z.W. de Beer & M.J. Wingf.) M. Procter & Z.W. de Beer, Stud. Mycol. 101: 91 (2022) [MB#840373]	516739	Paciura, Z.W. de Beer & M.J. Wingf.	2010	Legitimate
Leptographium curvisporum	Grosmannia curvispora (K. Jacobs, M.J. Wingf. & H. Solheim) M.L. Yin, Z.W. de Beer & M.J. Wingf., Fungal Biol. 124 (2): 118 (2019) [MB#832293]	515126	K. Jacobs, M.J. Wingf. & H. Solheim	2010	Legitimate
Leptographium davidsonii	Leptographium davidsonii (Olchow. & J. Reid) M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 104 (2019) [MB#831547]	831547	(Olchow. & J. Reid) M.L. Yin, Z.W. de Beer & M.J. Wingf.	2019	Legitimate
Leptographium doddsii	Leptographium doddsii Marinc., Z.W. de Beer & M.J. Wingf., Persoonia 45: 185 (2020) [MB#835953]	835953	Marinc., Z.W. de Beer & M.J. Wingf.	2020	Legitimate
Leptographium douglasii	Leptographium douglasii M.J. Wingf., T.C. Harr. & Crous, Canad. J. Bot. 72 (2): 231 (1994) [MB#362154]	362154	M.J. Wingf., T.C. Harr. & Crous	1994	Legitimate
Leptographium dryocoetidis	Leptographium dryocoetis (W.B. Kendr. & Molnar) M.J. Wingf., Trans. Brit. Mycol. Soc. 85 (1): 92 (1985) [MB#530838]	105451	(W.B. Kendr. & Molnar) M.J. Wingf.	1985	Orthographic variant
Leptographium dryocoetis	Leptographium dryocoetis (W.B. Kendr. & Molnar) M.J. Wingf., Trans. Brit. Mycol. Soc. 85 (1): 92 (1985) [MB#530838]	530838	(W.B. Kendr. & Molnar) M.J. Wingf.	1985	Legitimate
Leptographium duchongi	Leptographium duchongi R. Chang, Z.W. de Beer & M.J. Wingf., Persoonia 42: 67 (2018) [MB#825091]	825091	R. Chang, Z.W. de Beer & M.J. Wingf.	2018	Legitimate
Leptographium elegans	Leptographium elegans M.J. Wingf., Crous & Tzean, Mycol. Res. 98: 783 (1994) [MB#362332]	362332	M.J. Wingf., Crous & Tzean	1994	Legitimate
Leptographium engelmannii	Grosmannia abietina (Peck) M.L. Yin, Z.W. de Beer & M.J. Wingf., Fungal Biol. 124 (2): 113 (2019) [MB#832289]	299535	R.W. Davidson	1955	Legitimate
Leptographium erubescens	Leptographium erubescens (Math.-Käärik) M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 105 (2019) [MB#823577]	823577	(Math.-Käärik) M.L. Yin, Z.W. de Beer & M.J. Wingf.	2019	Legitimate
Leptographium eucalyptophilum	Grosmannia eucalyptophila (K. Jacobs, M.J. Wingf. & Jol. Roux) M.L. Yin, Z.W. de Beer & M.J. Wingf., Fungal Biol. 124 (2): 119 (2019) [MB#832294]	460836	K. Jacobs, M.J. Wingf. & Jol. Roux	1999	Legitimate
Leptographium euphyes	Grosmannia euphyes (K. Jacobs & M.J. Wingf.) M. Procter & Z.W. de Beer, Stud. Mycol. 101: 92 (2022) [MB#840376]	467761	K. Jacobs & M.J. Wingf.	2001	Legitimate
Leptographium europhioides	Leptographium europhioides (E. F. Wright & Cain) M. Procter & Z.W. de Beer, Stud. Mycol. 101: 102 (2022) [MB#840392]	840392	(E. F. Wright & Cain) M. Procter & Z.W. de Beer	2022	Legitimate
Leptographium fenglinhense	Grosmannia fenglinhensis (R. Chang, Z.W. de Beer & M.J. Wingf.) M. Procter & Z.W. de Beer, Stud. Mycol. 101: 92 (2022) [MB#840377]	825092	R. Chang, Z.W. de Beer & M.J. Wingf.	2018	Legitimate
Leptographium flavum	Leptographium flavum Jankow. & Ostaf., Antonie van Leeuwenhoek 111 (12): 2342 (2018) [MB#826761]	826761	Jankow. & Ostaf.	2018	Legitimate
Leptographium francke-grosmanniae	Leptographium francke-grosmanniae K. Jacobs & M.J. Wingf., Leptographium species: 99 (2001) [MB#375135]	375135	K. Jacobs & M.J. Wingf.	2001	Legitimate
Leptographium fruticetum	Grosmannia fruticetum (Alamouti, J.J. Kim & Breuil) M.L. Yin, Z.W. de Beer & M.J. Wingf., Fungal Biol. 124 (2): 119 (2019) [MB#834886]	501075	Alamouti, J.J. Kim & Breuil	2006	Legitimate
Leptographium galeiforme	Leptographium galeiforme (B.K. Bakshi) M. Procter & Z.W. de Beer, Stud. Mycol. 101: 102 (2022) [MB#840393]	840393	(B.K. Bakshi) M. Procter & Z.W. de Beer	2022	Legitimate
Leptographium gallaeciae	Leptographium gallaeciae Fern. Magán (1983) [MB#268558]	268558	Fern. Magán	1983	Orthographic variant
Leptographium gallaeciae	Leptographium gallaeciae Fern. Magán (1981) [MB#268565]	268565	Fern. Magán	1981	Orthographic variant
Leptographium galleciae	Leptographium gallaeciae Fern. Magán (1983) [MB#268558]	106227	Fern. Magán	1983	Legitimate
Leptographium galleciae	Leptographium gallaeciae Fern. Magán (1981) [MB#268565]	115450	Fern. Magán	1981	Invalid
Leptographium gemmatum	Leptographium gemmatum Torres-Garcia, Dania García & Gené, Persoonia 48: 329 (2022) [MB#842301]	842301	Torres-Garcia, Dania García & Gené	2022	Legitimate
Leptographium gestamen	Grosmannia gestamen (Errasti & Z.W. de Beer) M. Procter & Z.W. de Beer, Stud. Mycol. 101: 92 (2022) [MB#840381]	814177	Errasti & Z.W. de Beer	2016	Legitimate
Leptographium gibbsii	Leptographium gibbsii T.A. Duong, Z.W. de Beer & M.J. Wingf., Mycologia 104 (3): 725 (2012) [MB#561915]	561915	T.A. Duong, Z.W. de Beer & M.J. Wingf.	2012	Legitimate
Leptographium globosum	Leptographium globosum Y. T. Huang & Chi. Y. Chen, Mycol. Progr. 13: 844 (2014) [MB#806125]	806125	Y. T. Huang & Chi. Y. Chen	2014	Legitimate
Leptographium gordonii	Leptographium gordonii Marinc., Z.W. de Beer & M.J. Wingf., Persoonia 45: 185 (2020) [MB#835954]	835954	Marinc., Z.W. de Beer & M.J. Wingf.	2020	Legitimate
Leptographium gracile	Leptographium gracile Paciura, Z.W. de Beer & M.J. Wingf., Persoonia 25: 103 (2010) [MB#516736]	516736	Paciura, Z.W. de Beer & M.J. Wingf.	2010	Legitimate
Leptographium grandifoliae	Verticicladiella grandifoliae R.W. Davidson, Mem. New York Bot. Gard. 28 (1): 45 (1976) [MB#374879]	105452	(R.W. Davidson) M.J. Wingf.	1985	Legitimate
Leptographium granulatum	Leptographium granulatum Jankow. & Bilański, Persoonia 50: 253 (2023) [MB#847451]	847451	Jankow. & Bilański	2023	Legitimate
Leptographium griffithii	Leptographium griffithii Zheng Wang & Q. Lu, Fungal Diversity 129: 329 (2024) [MB#853391]	853391	Zheng Wang & Q. Lu	2024	Legitimate
Leptographium guttulatum	Leptographium guttulatum M.J. Wingf. & K. Jacobs, Mycologia 93: 382 (2001) [MB#467789]	467789	M.J. Wingf. & K. Jacobs	2001	Legitimate
Leptographium hebeiense	Leptographium hebeiense Zheng Wang & Q. Lu, Fungal Diversity 129: 338 (2024) [MB#853399]	853399	Zheng Wang & Q. Lu	2024	Legitimate
Leptographium heilongjiangense	Leptographium heilongjiangense R. Chang, Z.W. de Beer & M.J. Wingf., Persoonia 42: 65 (2018) [MB#825089]	825089	R. Chang, Z.W. de Beer & M.J. Wingf.	2018	Legitimate
Leptographium hughesii	Grosmannia hughesii (K. Jacobs, M.J. Wingf. & T.C. Harr.) M.L. Yin, Z.W. de Beer & M.J. Wingf., Fungal Biol. 124 (2): 119 (2019) [MB#832296]	446383	K. Jacobs, M.J. Wingf. & T.C. Harr.	1999	Legitimate
Leptographium huntii	Leptographium huntii (Rob.-Jeffr.) M.J. Wingf., Trans. Brit. Mycol. Soc. 85 (1): 92 (1985) [MB#105453]	105453	(Rob.-Jeffr.) M.J. Wingf.	1985	Legitimate
Leptographium hymenaeae	Leptographium hymenaeae C. Ram & A. Ram, Atti Reale Accad. Sci. Napoli: 94 (1972) [MB#316585]	316585	C. Ram & A. Ram	1972	Legitimate
Leptographium innermongolicum	Grosmannia innermongolica (X. W. Liu, Q. Lu & X. Y. Zhang) M. Procter & Z.W. de Beer, Stud. Mycol. 101: 92 (2022) [MB#840384]	811204	X.W. Liu, Q. Lu & X.Y. Zhang	2016	Legitimate
Leptographium jilongense	Leptographium jilongense Zheng Wang & Q. Lu, Fungal Diversity 129: 329 (2024) [MB#853392]	853392	Zheng Wang & Q. Lu	2024	Legitimate
Leptographium koraiense	Leptographium koraiense R. Chang, Z.W. de Beer & M.J. Wingf., Persoonia 42: 65 (2018) [MB#833011]	833011	R. Chang, Z.W. de Beer & M.J. Wingf.	2018	Legitimate
Leptographium koraiensis	Leptographium koraiense R. Chang, Z.W. de Beer & M.J. Wingf., Persoonia 42: 65 (2018) [MB#833011]	825087	R. Chang, Z.W. de Beer & M.J. Wingf.	2018	Orthographic variant
Leptographium koreanum	Leptographium koreanum J.J. Kim & G.H. Kim, Mycol. Res. 109 (3): 278 (2005) [MB#501169]	501169	J.J. Kim & G.H. Kim	2005	Legitimate
Leptographium laricis	Leptographium laricis K. van der Westh., Yamaoka & M.J. Wingf., Mycol. Res. 99: 1336 (1995) [MB#413370]	413370	K. van der Westh., Yamaoka & M.J. Wingf.	1995	Legitimate
Leptographium latens	Leptographium latens Paciura, Z.W. de Beer & M.J. Wingf., Persoonia 25: 104 (2010) [MB#516737]	516737	Paciura, Z.W. de Beer & M.J. Wingf.	2010	Legitimate
Leptographium lateritium	Leptographium lateritium J.J. Xu & T.Y. Zhang, Mycotaxon 132 (3): 607 (2017) [MB#818979]	818979	J.J. Xu & T.Y. Zhang	2017	Legitimate
Leptographium leiwuqiense	Leptographium leiwuqiense Zheng Wang & Q. Lu, Fungal Diversity 129: 336 (2024) [MB#853397]	853397	Zheng Wang & Q. Lu	2024	Legitimate
Leptographium leptographioides	Leptographium leptographioides K. Jacobs & M.J. Wingf., Leptographium species: 118 (2001) [MB#375137]	375137	K. Jacobs & M.J. Wingf.	2001	Legitimate
Leptographium ligniperdae	Leptographium ligniperdae D. Xie, H.W. Chen & D.F. Chi, IMA Fungus 16 (e169382): 18 (2025) [MB#856952]	856952	D. Xie, H.W. Chen & D.F. Chi	2025	Legitimate
Leptographium linjiangense	Leptographium linjiangense H.M. Wang & Q. Lu, Frontiers Microbiol. 13 (no. 919302): 12 (2022) [MB#843473]	843473	H.M. Wang & Q. Lu	2022	Invalid
Leptographium longiclavatum	Leptographium longiclavatum S.W. Lee, J.J. Kim & Breuil, Mycol. Res. 109 (10): 1165 (2005) [MB#356686]	356686	S.W. Lee, J.J. Kim & Breuil	2005	Legitimate
Leptographium longiconidiophorum	Leptographium longiconidiophorum M.L. Yin, Z.W. de Beer & M. J. Wingf., Antonie van Leeuwenhoek 107 (2): 556 (2014) [MB#805970]	805970	M.L. Yin, Z.W. de Beer & M. J. Wingf.	2014	Legitimate
Leptographium lundbergii	Leptographium lundbergii Lagerb. & Melin, Svenska Skogsvårdsforen. Tidskr. 25 (2-4): 248 (1927) [MB#269891]	269891	Lagerb. & Melin	1927	Legitimate
Leptographium luobeianum	Leptographium luobeianum Zheng Wang & Q. Lu, Fungal Diversity 129: 331 (2024) [MB#853393]	853393	Zheng Wang & Q. Lu	2024	Legitimate
Leptographium mangkangense	Leptographium mangkangense Zheng Wang & Q. Lu, Fungal Diversity 129: 336 (2024) [MB#853398]	853398	Zheng Wang & Q. Lu	2024	Legitimate
Leptographium manifestum	Leptographium manifestum Paciura, Z.W. de Beer & M.J. Wingf., Persoonia 25: 102 (2010) [MB#516735]	516735	Paciura, Z.W. de Beer & M.J. Wingf.	2010	Legitimate
Leptographium microsporum	Leptographium microsporum R.W. Davidson, J. Agric. Res. 50 (10): 805 (1935) [MB#271147]	271147	R.W. Davidson	1935	Legitimate
Leptographium neomexicanum	Leptographium neomexicanum M.J. Wingf., T.C. Harr. & Crous, Canad. J. Bot. 72 (2): 228 (1994) [MB#362153]	362153	M.J. Wingf., T.C. Harr. & Crous	1994	Legitimate
Leptographium neomexicanus	Leptographium neomexicanus M.J. Wingf., T.C. Harr. & Crous (1994) [MB#567471]	567471	M.J. Wingf., T.C. Harr. & Crous	1994	Orthographic variant
Leptographium ningerense	Leptographium ningerense R. Chang & Z.W. de Beer, MycoKeys 28: 46 (2017) [MB#823697]	823697	R. Chang & Z.W. de Beer	2017	Legitimate
Leptographium obscurum	Leptographium obscurum (R.W. Davidson) Z.W. de Beer & M.J. Wingf., CBS Biodiversity Series 12: 277 (2013) [MB#801082]	801082	(R.W. Davidson) Z.W. de Beer & M.J. Wingf.	2013	Legitimate
Leptographium olivaceapini	Leptographium olivaceapini (R.W. Davidson) M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 108 (2019) [MB#831549]	831549	(R.W. Davidson) M.L. Yin, Z.W. de Beer & M.J. Wingf.	2019	Legitimate
Leptographium olivaceum	Leptographium olivaceum (Math.-Käärik) M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 107 (2019) [MB#831548]	831548	(Math.-Käärik) M.L. Yin, Z.W. de Beer & M.J. Wingf.	2019	Legitimate
Leptographium owenii	Leptographium owenii Marinc., Z.W. de Beer & M.J. Wingf., Persoonia 45: 185 (2020) [MB#835955]	835955	Marinc., Z.W. de Beer & M.J. Wingf.	2020	Legitimate
Leptographium panxianense	Leptographium panxianense Y. Pan, J. Lu, Z.F. Yu & H. Ye, Int. J. Syst. Evol. Microbiol. 70: 4799 (2020) [MB#825060]	825060	Y. Pan, J. Lu, Z.F. Yu & H. Ye	2020	Legitimate
Leptographium penicillatum	Leptographium penicillatum Grosmann, Z. Parasitenk. 3: 94 (1931) [MB#445548]	445548	Grosmann	1931	Legitimate
Leptographium peucophilum	Leptographium peucophilum K. Jacobs & M.J. Wingf., Mycoscience 41: 599 (2000) [MB#466546]	466546	K. Jacobs & M.J. Wingf.	2000	Legitimate
Leptographium phycomyces	Scopularia phycomyces (Auersw.) Goid., Boll. Staz. Patol. veg. Roma: 1 (1936) [MB#253955]	274313	(Auersw.) Grosmann	1932	Legitimate
Leptographium piceaperdum	Leptographium piceiperdum K. Jacobs & M.J. Wingf., Mycol. Res. 104 (2): 240 (2000) [MB#516848]	464360	K. Jacobs & M.J. Wingf.	2000	Legitimate
Leptographium piceiperdum	Leptographium piceiperdum K. Jacobs & M.J. Wingf., Mycol. Res. 104 (2): 240 (2000) [MB#516848]	516848	K. Jacobs & M.J. Wingf.	2000	Invalid
Leptographium pineti	Leptographium pineti K. Jacobs & M.J. Wingf., Mycoscience 41: 596 (2000) [MB#466544]	466544	K. Jacobs & M.J. Wingf.	2000	Legitimate
Leptographium pini-densiflorae	Leptographium pini-densiflorae Masuya & M.J. Wingf., Mycoscience 41 (5): 428 (2000) [MB#466180]	466180	Masuya & M.J. Wingf.	2000	Legitimate
Leptographium pinicola	Hyalorhinocladiella pinicola K. Jacobs & M.J. Wingf., Mycol. Res. 109 (10): 1157 (2005) [MB#357088]	564883	(K. Jacobs & M.J. Wingf.) Z.W. de Beer, Linnakoski & M.J. Wingf.	2012	Legitimate
Leptographium piriforme	Leptographium piriforme Greif, Gibas & Currah, Mycologia 98 (5): 772 (2007) [MB#501276]	501276	Greif, Gibas & Currah	2007	Legitimate
Leptographium pistaciae	Grosmannia pistaciae (Paciura, Z.W. de Beer & M.J. Wingf.) M. Procter & Z.W. de Beer, Stud. Mycol. 101: 92 (2022) [MB#840385]	516738	Paciura, Z.W. de Beer & M.J. Wingf.	2010	Legitimate
Leptographium pityophilum	Leptographium pityophilum K. Jacobs, M.J. Wingf. & Frisullo, Mycol. Res. 105 (4): 495 (2001) [MB#467760]	467760	K. Jacobs, M.J. Wingf. & Frisullo	2001	Legitimate
Leptographium ponderosum	Leptographium ponderosum (T.C. Harr. & F.W. Cobb) D. Choi, Mee-Sook Kim & T.C. Harr., Frontiers Pl. Sci. 14 (no. 1286157): 8 (2023) [MB#849475]	849475	(T.C. Harr. & F.W. Cobb) D. Choi, Mee-Sook Kim & T.C. Harr.	2023	Legitimate
Leptographium procerum	Leptographium procerum (W.B. Kendr.) M.J. Wingf., Trans. Brit. Mycol. Soc. 85 (1): 92 (1985) [MB#105454]	105454	(W.B. Kendr.) M.J. Wingf.	1985	Legitimate
Leptographium profanum	Leptographium profanum K. Jacobs, Eckhardt & M.J. Wingf., Canad. J. Bot. 84 (5): 762 (2006) [MB#501066]	501066	K. Jacobs, Eckhardt & M.J. Wingf.	2006	Legitimate
Leptographium pruni	Grosmannia pruni (Masuya & M.J. Wingf.) M. Procter & Z.W. de Beer, Stud. Mycol. 101: 92 (2022) [MB#840386]	488574	Masuya & M.J. Wingf.	2004	Legitimate
Leptographium pseudoaenigmaticum	Leptographium pseudoaenigmaticum Zheng Wang & Q. Lu, Fungal Diversity 129: 338 (2024) [MB#853400]	853400	Zheng Wang & Q. Lu	2024	Legitimate
Leptographium pseudoalbum	Leptographium pseudoalbum M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 109 (2019) [MB#823571]	823571	M.L. Yin, Z.W. de Beer & M.J. Wingf.	2019	Legitimate
Leptographium pseudoeurophioides	Leptographium pseudoeurophioides (Olchow. & J. Reid) M. Procter & Z.W. de Beer, Stud. Mycol. 101: 102 (2022) [MB#840413]	840413	(Olchow. & J. Reid) M. Procter & Z.W. de Beer	2022	Legitimate
Leptographium pseudojilongense	Leptographium pseudojilongense Zheng Wang & Q. Lu, MycoKeys 110: 105 (2024) [MB#855413]	855413	Zheng Wang & Q. Lu	2024	Invalid
Leptographium pseudotsugae	Leptographium pseudotsugae (T.C. Harr. & F.W. Cobb) D. Choi, Mee-Sook Kim & T.C. Harr., Frontiers Pl. Sci. 14 (no. 1286157): 8 (2023) [MB#849460]	849460	(T.C. Harr. & F.W. Cobb) D. Choi, Mee-Sook Kim & T.C. Harr.	2023	Legitimate
Leptographium puerense	Leptographium puerense Y. Pan, P. Chen, Z.F. Yu & H. Ye, Int. J. Syst. Evol. Microbiol. 70: 4802 (2020) [MB#825061]	825061	Y. Pan, P. Chen, Z.F. Yu & H. Ye	2020	Legitimate
Leptographium pyrinum	Leptographium pyrinum R.W. Davidson, Mycologia 70 (1): 39 (1978) [MB#316586]	316586	R.W. Davidson	1978	Legitimate
Leptographium qieshaoense	Leptographium qieshaoense H.M. Wang & Q. Lu, Frontiers Microbiol. 13 (no. 919302): 12 (2022) [MB#843474]	843474	H.M. Wang & Q. Lu	2022	Invalid
Leptographium qinlingense	Leptographium qinlingense T.T. Wang & Q. Lu, J. Fungi 8 (3, no. 214): 9 (2022) [MB#838528]	838528	T.T. Wang & Q. Lu	2022	Invalid
Leptographium radiaticola	Leptographium radiaticola (J.J. Kim, Seifert & G.H. Kim) M. Procter & Z.W. de Beer, Stud. Mycol. 101: 102 (2022) [MB#840396]	840396	(J.J. Kim, Seifert & G.H. Kim) M. Procter & Z.W. de Beer	2022	Legitimate
Leptographium raffai	Leptographium raffai Marinc., Z.W. de Beer & M.J. Wingf., Persoonia 45: 188 (2020) [MB#835957]	835957	Marinc., Z.W. de Beer & M.J. Wingf.	2020	Legitimate
Leptographium reconditum	Leptographium reconditum Jooste, Trans. Brit. Mycol. Soc. 70 (1): 154 (1978) [MB#316587]	316587	Jooste	1978	Legitimate
Leptographium rhizoidum	Leptographium rhizoidum M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 110 (2019) [MB#823575]	823575	M.L. Yin, Z.W. de Beer & M.J. Wingf.	2019	Legitimate
Leptographium rhodanense	Leptographium rhodanense Marinc., T.A. Duong, Z.W. de Beer & M.J. Wingf., Forest Pathol. 47 (e12346): 4 (2017) [MB#819506]	819506	Marinc., T.A. Duong, Z.W. de Beer & M.J. Wingf.	2017	Legitimate
Leptographium robustum	Leptographium robustum (Rob.-Jeffr. & R.W. Davidson) M.J. Wingf., Trans. Brit. Mycol. Soc. 85 (1): 92 (1985) [MB#105455]	105455	(Rob.-Jeffr. & R.W. Davidson) M.J. Wingf.	1985	Legitimate
Leptographium rostrocylindricum	Leptographium rostrocylindricum (R.W. Davidson) Z.W. de Beer & M.J. Wingf., CBS Biodiversity Series 12: 280 (2013) [MB#801084]	801084	(R.W. Davidson) Z.W. de Beer & M.J. Wingf.	2013	Legitimate
Leptographium sagmatosporum	Leptographium sagmatosporum (E.F. Wright & Cain) M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 112 (2019) [MB#831550]	831550	(E.F. Wright & Cain) M.L. Yin, Z.W. de Beer & M.J. Wingf.	2019	Legitimate
Leptographium sanjiangyuanense	Leptographium sanjiangyuanense Zheng Wang & Q. Lu, Frontier in Microbiology 12 (no. 721395): 9 (2021) [MB#839885]	839885	Zheng Wang & Q. Lu	2021	Legitimate
Leptographium seifertii	Leptographium seifertii Marinc., Z.W. de Beer & M.J. Wingf., Persoonia 45: 187 (2020) [MB#835956]	835956	Marinc., Z.W. de Beer & M.J. Wingf.	2020	Legitimate
Leptographium sejilanum	Leptographium sejilanum Zheng Wang & Q. Lu, Fungal Diversity 129: 331 (2024) [MB#853394]	853394	Zheng Wang & Q. Lu	2024	Legitimate
Leptographium serpens	Leptographium serpens (Goid.) Siemaszko, Planta Pol. 7 (3): 34 (1939) [MB#105456]	105456	(Goid.) Siemaszko	1939	Legitimate
Leptographium serpens	Leptographium serpens (Goid.) Siemaszko, Planta Pol. 7 (3): 34 (1939) [MB#105456]	277970	(Goid.) M.J. Wingf.	1985	Legitimate
Leptographium shansheni	Leptographium shansheni R. Chang, Z.W. de Beer & M.J. Wingf., Persoonia 42: 65 (2018) [MB#825088]	825088	R. Chang, Z.W. de Beer & M.J. Wingf.	2018	Legitimate
Leptographium sibiricum	Leptographium sibiricum K. Jacobs & M.J. Wingf., Mycol. Res. 104 (12): 1526 (2000) [MB#466191]	466191	K. Jacobs & M.J. Wingf.	2000	Legitimate
Leptographium sichuanense	Leptographium sichuanense Zheng Wang & Q. Lu, Fungal Diversity 129: 340 (2024) [MB#853401]	853401	Zheng Wang & Q. Lu	2024	Legitimate
Leptographium sinense	Leptographium sinense M.L. Yin, Z.W. de Beer & M.J. Wingf., Antonie van Leeuwenhoek 107 (2): 557 (2015) [MB#805971]	805971	M.L. Yin, Z.W. de Beer & M.J. Wingf.	2015	Legitimate
Leptographium sinoprocerum	Leptographium sinoprocerum Quan Lu, Decock & Maraite, Mycologia 100 (2): 283 (2008) [MB#506743]	506743	Quan Lu, Decock & Maraite	2008	Legitimate
Leptographium sosnaicola	Leptographium sosnaicola Jankow., Forest Pathol. 51 (2): e12672, 11 (2021) [MB#837658]	837658	Jankow.	2021	Legitimate
Leptographium sylvestre	Leptographium sylvestre M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 113 (2019) [MB#833865]	833865	M.L. Yin, Z.W. de Beer & M.J. Wingf.	2019	Legitimate
Leptographium sylvestris	Leptographium sylvestre M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 113 (2019) [MB#833865]	823574	M.L. Yin, Z.W. de Beer & M.J. Wingf.	2019	Orthographic variant
Leptographium taigense	Grosmannia taigensis (Linnak., Z.W. de Beer & M.J. Wingf.) M. Procter & Z.W. de Beer, Stud. Mycol. 101: 92 (2022) [MB#840387]	564881	Linnak., Z.W. de Beer & M.J. Wingf.	2012	Legitimate
Leptographium tardum	Leptographium tardum T. Aas, H. Solheim & Jankow., Antonie van Leeuwenhoek 111 (12): 2337 (2018) [MB#826759]	826759	T. Aas, H. Solheim & Jankow.	2018	Legitimate
Leptographium terebrantis	Leptographium terebrantis S.J. Barras & T.J. Perry, Mycopathol. Mycol. Appl. 43 (1): 3 (1971) [MB#316588]	316588	S.J. Barras & T.J. Perry	1971	Legitimate
Leptographium tereforme	Leptographium tereforme S.J. Kim & T.C. Harr., Mycologia 103 (1): 156 (2011) [MB#518036]	518036	S.J. Kim & T.C. Harr.	2011	Legitimate
Leptographium trinacriforme	Leptographium trinacriforme K. Jacobs & M.J. Wingf., Leptographium species: 167 (2001) [MB#375138]	375138	K. Jacobs & M.J. Wingf.	2001	Legitimate
Leptographium truncatum	Leptographium truncatum (M.J. Wingf. & Marasas) M.J. Wingf., Trans. Brit. Mycol. Soc. 85 (1): 92 (1985) [MB#105457]	105457	(M.J. Wingf. & Marasas) M.J. Wingf.	1985	Legitimate
Leptographium trypodendri	Grosmannia trypodendri (Jankow., B. Strzałka & Linnak.) M. Procter & Z.W. de Beer, Stud. Mycol. 101: 92 (2022) [MB#840388]	821669	Jankow., Strzałka & Linnak.	2017	Legitimate
Leptographium valdivianum	Leptographium valdivianum Rulamort, Bull. Soc. Bot. Centre-Ouest 17: 192 (1986) [MB#129243]	129243	Rulamort	1986	Legitimate
Leptographium verrucosum	Leptographium verrucosum (Gebhardt, R. Kirschner & Oberw.) Z.W. de Beer & M.J. Wingf., CBS Biodiversity Series 12: 282 (2013) [MB#801083]	801083	(Gebhardt, R. Kirschner & Oberw.) Z.W. de Beer & M.J. Wingf.	2013	Legitimate
Leptographium vescum	Leptographium vescum (R.W. Davidson) M.L. Yin, Z.W. de Beer & M.J. Wingf., MycoKeys 60: 114 (2019) [MB#831551]	831551	(R.W. Davidson) M.L. Yin, Z.W. de Beer & M.J. Wingf.	2019	Legitimate
Leptographium vulnerum	Leptographium vulnerum Jankow. & Ostaf., Antonie van Leeuwenhoek 111 (12): 2339 (2018) [MB#826760]	826760	Jankow. & Ostaf.	2018	Legitimate
Leptographium wageneri	Leptographium wageneri (W.B. Kendr.) M.J. Wingf., Trans. Brit. Mycol. Soc. 85 (1): 92 (1985) [MB#105458]	105458	(W.B. Kendr.) M.J. Wingf.	1985	Legitimate
Leptographium wageneri var. ponderosum	Leptographium ponderosum (T.C. Harr. & F.W. Cobb) D. Choi, Mee-Sook Kim & T.C. Harr., Frontiers Pl. Sci. 14 (no. 1286157): 8 (2023) [MB#849475]	133361	(T.C. Harr. & F.W. Cobb) T.C. Harr. & F.W. Cobb	1987	Legitimate
Leptographium wageneri var. pseudotsugae	Leptographium pseudotsugae (T.C. Harr. & F.W. Cobb) D. Choi, Mee-Sook Kim & T.C. Harr., Frontiers Pl. Sci. 14 (no. 1286157): 8 (2023) [MB#849460]	133362	T.C. Harr. & F.W. Cobb	1987	Legitimate
Leptographium wageneri var. wageneri	Leptographium wageneri var. wageneri (?) [MB#418941]	418941			Legitimate
